mex_sector,mex_subsector,ID,year,Gas,value
[3] Agricultura,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,1995,N2O,4333134.06
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoCH4,1995,CH4,522285.81
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoN2O,1995,N2O,158125.60
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaCH4,1996,CH4,65522695.00
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaN2O,1996,N2O,0.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolCH4,1996,CH4,15075304.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolN2O,1996,N2O,5806717.37
[3] Agricultura,[3B] Gestión del estiércol,[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,1996,N2O,1671894.05
[3] Agricultura,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,1996,N2O,7274397.78
[3] Agricultura,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,1996,N2O,4148049.24
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoCH4,1996,CH4,548961.97
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoN2O,1996,N2O,166390.73
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaCH4,1997,CH4,66445747.00
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaN2O,1997,N2O,0.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolCH4,1997,CH4,15081960.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolN2O,1997,N2O,5840782.91
[3] Agricultura,[3B] Gestión del estiércol,[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,1997,N2O,1684710.32
[3] Agricultura,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,1997,N2O,8944446.97
[3] Agricultura,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,1997,N2O,4909460.93
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoCH4,1997,CH4,536177.04
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoN2O,1997,N2O,162665.31
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaCH4,1998,CH4,67172497.00
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaN2O,1998,N2O,0.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolCH4,1998,CH4,14658412.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolN2O,1998,N2O,5870777.38
[3] Agricultura,[3B] Gestión del estiércol,[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,1998,N2O,1786642.23
[3] Agricultura,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,1998,N2O,8392914.43
[3] Agricultura,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,1998,N2O,4573340.72
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoCH4,1998,CH4,564627.61
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoN2O,1998,N2O,170906.96
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaCH4,1999,CH4,65437137.00
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaN2O,1999,N2O,0.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolCH4,1999,CH4,14776443.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolN2O,1999,N2O,5702994.15
[3] Agricultura,[3B] Gestión del estiércol,[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,1999,N2O,1854040.14
[3] Agricultura,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,1999,N2O,9630045.97
[3] Agricultura,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,1999,N2O,5090482.80
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoCH4,1999,CH4,536732.37
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoN2O,1999,N2O,162496.34
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaCH4,2000,CH4,66477579.00
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaN2O,2000,N2O,0.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolCH4,2000,CH4,15039112.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolN2O,2000,N2O,5766263.22
[3] Agricultura,[3B] Gestión del estiércol,[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,2000,N2O,1947957.82
[3] Agricultura,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,2000,N2O,9879139.65
[3] Agricultura,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,2000,N2O,5053030.61
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoCH4,2000,CH4,519120.60
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoN2O,2000,N2O,158111.69
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaCH4,2001,CH4,66784472.00
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaN2O,2001,N2O,0.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolCH4,2001,CH4,15421624.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolN2O,2001,N2O,5788785.11
[3] Agricultura,[3B] Gestión del estiércol,[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,2001,N2O,2007121.93
[3] Agricultura,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,2001,N2O,9649669.60
[3] Agricultura,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,2001,N2O,5016079.89
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoCH4,2001,CH4,569636.79
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoN2O,2001,N2O,173034.38
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaCH4,2002,CH4,68448431.00
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaN2O,2002,N2O,0.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolCH4,2002,CH4,15899751.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolN2O,2002,N2O,5886916.54
[3] Agricultura,[3B] Gestión del estiércol,[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,2002,N2O,2047211.93
[3] Agricultura,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,2002,N2O,10027670.00
[3] Agricultura,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,2002,N2O,5288426.52
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoCH4,2002,CH4,571482.72
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoN2O,2002,N2O,172949.64
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaCH4,2003,CH4,68623846.00
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaN2O,2003,N2O,0.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolCH4,2003,CH4,15778915.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolN2O,2003,N2O,5834152.24
[3] Agricultura,[3B] Gestión del estiércol,[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,2003,N2O,2754932.18
[3] Agricultura,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,2003,N2O,9939254.30
[3] Agricultura,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,2003,N2O,5240680.97
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoCH4,2003,CH4,609671.73
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoN2O,2003,N2O,184523.16
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaCH4,2004,CH4,68336021.00
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaN2O,2004,N2O,0.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolCH4,2004,CH4,16066768.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolN2O,2004,N2O,5771202.82
[3] Agricultura,[3B] Gestión del estiércol,[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,2004,N2O,2454708.96
[3] Agricultura,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,2004,N2O,11288956.50
[3] Agricultura,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,2004,N2O,5442491.08
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoCH4,2004,CH4,612019.67
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoN2O,2004,N2O,185200.87
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaCH4,2005,CH4,67822257.00
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaN2O,2005,N2O,0.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolCH4,2005,CH4,16153532.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolN2O,2005,N2O,5722674.04
[3] Agricultura,[3B] Gestión del estiércol,[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,2005,N2O,2450594.97
[3] Agricultura,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,2005,N2O,10287626.60
[3] Agricultura,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,2005,N2O,5365885.53
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoCH4,2005,CH4,598864.03
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoN2O,2005,N2O,181034.83
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaCH4,2006,CH4,68246200.00
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaN2O,2006,N2O,0.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolCH4,2006,CH4,16547106.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolN2O,2006,N2O,5715455.58
[3] Agricultura,[3B] Gestión del estiércol,[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,2006,N2O,2523565.61
[3] Agricultura,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,2006,N2O,9978274.86
[3] Agricultura,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,2006,N2O,5207485.45
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoCH4,2006,CH4,595978.26
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoN2O,2006,N2O,180538.44
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaCH4,2007,CH4,68851728.00
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaN2O,2007,N2O,0.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolCH4,2007,CH4,16499742.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolN2O,2007,N2O,5718377.24
[3] Agricultura,[3B] Gestión del estiércol,[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,2007,N2O,2588669.21
[3] Agricultura,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,2007,N2O,11275497.50
[3] Agricultura,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,2007,N2O,5661395.16
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoCH4,2007,CH4,621366.06
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoN2O,2007,N2O,188916.56
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaCH4,2008,CH4,69872495.00
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaN2O,2008,N2O,0.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolCH4,2008,CH4,16583278.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolN2O,2008,N2O,5750056.00
[3] Agricultura,[3B] Gestión del estiércol,[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,2008,N2O,2644580.83
[3] Agricultura,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,2008,N2O,12346781.00
