Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,484,Mexico,5510,Production,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2019,2019,t,220968,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2020,2020,t,229453.59,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,484,Mexico,5510,Production,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2021,2021,t,236016.43,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,484,Mexico,5510,Production,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2022,2022,t,236568.77,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,484,Mexico,5510,Production,1599.1,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2023,2023,t,240563.69,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1961,1961,t,3215,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1962,1962,t,3277,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1963,1963,t,3663,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1964,1964,t,3903,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1965,1965,t,4556,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1966,1966,t,4877,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1967,1967,t,5495,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1968,1968,t,7856,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1969,1969,t,16032,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1970,1970,t,17100,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1971,1971,t,14551,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1972,1972,t,20330,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1973,1973,t,24834,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1974,1974,t,22625,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1975,1975,t,19305,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1976,1976,t,15616,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1977,1977,t,16898,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1978,1978,t,23306,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1979,1979,t,22415,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1980,1980,t,32000,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1981,1981,t,20771,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1982,1982,t,14099,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1983,1983,t,19256,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1984,1984,t,19950,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1985,1985,t,18046,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1986,1986,t,24000,E,Estimated value,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1987,1987,t,24000,E,Estimated value,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1988,1988,t,28000,E,Estimated value,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1989,1989,t,26669,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1990,1990,t,25000,E,Estimated value,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1991,1991,t,30000,E,Estimated value,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1992,1992,t,34709.89,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1993,1993,t,37320.53,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1994,1994,t,31000,E,Estimated value,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1995,1995,t,37000,E,Estimated value,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1996,1996,t,46000,E,Estimated value,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1997,1997,t,40000,E,Estimated value,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1998,1998,t,58000,E,Estimated value,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),1999,1999,t,52000,E,Estimated value,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2000,2000,t,59000,E,Estimated value,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2001,2001,t,57562.85,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2002,2002,t,56000,E,Estimated value,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2003,2003,t,55049.2,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2004,2004,t,54000,E,Estimated value,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2005,2005,t,55852,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2006,2006,t,54000,E,Estimated value,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2007,2007,t,55000,E,Estimated value,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2008,2008,t,56329,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2009,2009,t,54000,E,Estimated value,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2010,2010,t,61762.14,I,Value imputed by a receiving agency,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2011,2011,t,62477,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2012,2012,t,122497,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2013,2013,t,123142,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2014,2014,t,138214.2,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2015,2015,t,158641.16,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2016,2016,t,172112.06,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2017,2017,t,184871.8,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2018,2018,t,179656.05,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2019,2019,t,185233.93,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2020,2020,t,112195.23,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2021,2021,t,125531.05,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2022,2022,t,107050.69,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1233,Eggplants (aubergines),2023,2023,t,90457.19,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1961,1961,t,5315,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1962,1962,t,5923,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1963,1963,t,6897,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1964,1964,t,7056,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1965,1965,t,8244,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1966,1966,t,8900,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1967,1967,t,9022,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1968,1968,t,9375,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1969,1969,t,8903,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1970,1970,t,11437,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1971,1971,t,12026,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1972,1972,t,11427,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1973,1973,t,10951,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1974,1974,t,15642,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1975,1975,t,13789,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1976,1976,t,10160,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1977,1977,t,12921,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1978,1978,t,10233,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1979,1979,t,12471,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1980,1980,t,24975,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1981,1981,t,24799,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1982,1982,t,21002,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1983,1983,t,21274,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1984,1984,t,7700,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1985,1985,t,8725,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1986,1986,t,6187,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1987,1987,t,6923,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1988,1988,t,2641,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1989,1989,t,3355,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1990,1990,t,3059,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1991,1991,t,2807,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1992,1992,t,3655,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1993,1993,t,4457,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1994,1994,t,4633,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1995,1995,t,3398,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1996,1996,t,3281,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1997,1997,t,3497,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1998,1998,t,2877,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,1999,1999,t,3068,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,2000,2000,t,2425,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,2001,2001,t,2790,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,2002,2002,t,2770,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,2003,2003,t,3095,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,2004,2004,t,3893,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,2005,2005,t,4645,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,2006,2006,t,6341,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,2007,2007,t,6123,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,2008,2008,t,3430,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,2009,2009,t,3186,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,2010,2010,t,3640,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,2011,2011,t,3642,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,2012,2012,t,4591,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,2013,2013,t,5255,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,2014,2014,t,6082.84,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,2015,2015,t,5380.68,A,Official figure,
QCL,Crops and livestock products,484,Mexico,5510,Production,1315,Figs,2016,2016,t,7088.68,A,Official figure,
